webAddress,address,price,PricePerSqaureMeter,numOfRooms,squareMeters
https://www.otodom.pl/pl/oferta/centrum-inwestycyjnie-2-pokoje-do-adaptacji-ID4kK8K;Kraków, Podgórze, Lwowska;474 000 zł;11 850 zł/m²;2 pokoje;40 m²
https://www.otodom.pl/pl/oferta/ul-boh-wrzesnia-2-pokoje-kuchnia-55m2-ID4l4HC;Kraków, Nowa Huta;444 000 zł;8073 zł/m²;2 pokoje;55 m²
https://www.otodom.pl/pl/oferta/2-pok-41-50-m2-os-centru-d-nowa-huta-ID4l5Qi;Kraków, Dębniki, os. Centrum D;399 000 zł;9614 zł/m²;2 pokoje;41.5 m²
https://www.otodom.pl/pl/oferta/gorali-2-pokoje-okazyjna-sprzedaz-ID4l1YY;Kraków, Nowa Huta, os. Górali;499 000 zł;9596 zł/m²;2 pokoje;52 m²
https://www.otodom.pl/pl/oferta/40-m2-2-pokoje-krakow-opatkowice-ID4l5NF;Kraków, Swoszowice, Opatkowice, Macieja Dębskiego;463 910 zł;11 500 zł/m²;2 pokoje;40.34 m²
https://www.otodom.pl/pl/oferta/52-m-kosciuszki-okazja-dla-inwestora-umeblowane-ID4conY;Kraków, Zwierzyniec, gen. Tadeusza Kościuszki;465 000 zł;8942 zł/m²;2 pokoje;52 m²
https://www.otodom.pl/pl/oferta/okazja-nowe-2-pok-mieszk-parking-mini-osiedle-ID4kMNn;Kraków, Podgórze, ul. Myśliwska;459 000 zł;10 820 zł/m²;2 pokoje;42.42 m²
https://www.otodom.pl/pl/oferta/zlocien-1-pietro-3-pokoje-ID4l47Q;Kraków, Bieżanów-Prokocim, Złocień;493 901 zł;9272 zł/m²;3 pokoje;53.27 m²
https://www.otodom.pl/pl/oferta/fajne-do-zamieszkania-lub-na-inwestycje-ID4l5Hp;Kraków, Nowa Huta;375 000 zł;9375 zł/m²;2 pokoje;40 m²
https://www.otodom.pl/pl/oferta/os-centrum-b-klimatyczna-okolica-2-pok-ID4l5Gr;Kraków, Nowa Huta, Centrum B;436 000 zł;9604 zł/m²;2 pokoje;45.4 m²
https://www.otodom.pl/pl/oferta/widok-na-zielen-3-pokoje-dla-seniora-klucze-juz-ID4l0ur;Kraków, Bieżanów-Prokocim;493 900 zł;9272 zł/m²;3 pokoje;53.27 m²
https://www.otodom.pl/pl/oferta/2-pokojowe-ul-bialopradnicka-ID4l5xQ;Kraków, Prądnik Biały, Białoprądnicka;470 000 zł;11 236 zł/m²;2 pokoje;41.83 m²
https://www.otodom.pl/pl/oferta/53m2-w-promocyjnej-cenie-super-okazja-ID4l5q2;Kraków, Bieżanów-Prokocim, ul. Mariana Domagały;492 113 zł;9159 zł/m²;2 pokoje;53.73 m²
https://www.otodom.pl/pl/oferta/bronowice-do-wejscia-z-ogrodkiem-i-garazem-ID4l5kF;Kraków, Prądnik Biały, Bronowice Wielkie, Na Polach;480 000 zł;12 000 zł/m²;2 pokoje;40 m²
https://www.otodom.pl/pl/oferta/okazja-nowa-huta-os-szkolne-2-pokoje-ID4l5nq;Kraków, Nowa Huta;395 000 zł;8702 zł/m²;2 pokoje;45.39 m²
https://www.otodom.pl/pl/oferta/ze-zgoda-wspolnoty-na-dwa-mieszkania-ID4l5hb;Kraków, Stare Miasto, ul. Stanisława Staszica;475 000 zł;5793 zł/m²;4 pokoje;82 m²
https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-ID4kThB;Kraków, Podgórze, ul. Jana Kurczaba;500 000 zł;10 638 zł/m²;2 pokoje;47 m²
https://www.otodom.pl/pl/oferta/51m-2-pokoje-nowa-huta-parter-ID4l5fj;Kraków, Nowa Huta;499 000 zł;9596 zł/m²;2 pokoje;52 m²
https://www.otodom.pl/pl/oferta/nowa-huta-3-pokoje-8-100zl-m2-ID4kXHu;Kraków, Nowa Huta, Osiedle Wysokie;455 000 zł;8125 zł/m²;3 pokoje;56 m²
https://www.otodom.pl/pl/oferta/mistrzejowice-3-pokoje-do-wejscia-balkon-ID4kXNG;Kraków, Mistrzejowice, Osiedle Tysiąclecia;475 000 zł;10 064 zł/m²;3 pokoje;47.2 m²
https://www.otodom.pl/pl/oferta/nowa-huta-2-pokoje-do-wejscia-ID4kY7t;Kraków, Nowa Huta, Osiedle Szkolne;430 000 zł;10 488 zł/m²;2 pokoje;41 m²
https://www.otodom.pl/pl/oferta/3-pokoje-w-standardzie-premium-klucze-na-juz-ID4l0N0;Kraków, Bieżanów-Prokocim;487 100 zł;9166 zł/m²;3 pokoje;53.14 m²
https://www.otodom.pl/pl/oferta/3-pokoje-54-mkw-biuro-sprzedazy-twoj-doradca-ID4l56v;Kraków, Bieżanów-Prokocim, ul. Mariana Domagały;488 449 zł;9159 zł/m²;2 pokoje;53.33 m²
https://www.otodom.pl/pl/oferta/osiedle-zodiak-promocja-mieszkanie-41d-m31-ID4dVpu;Kraków, Bieżanów-Prokocim, ul. Mariana Domagały;445 000 zł;8607 zł/m²;3 pokoje;51.7 m²
https://www.otodom.pl/pl/oferta/3-pok-61-m2-zielona-okolica-ID48MzO;Kraków, Wzgórza Krzesławickie, ul.Gustawa Morcinka;491 040 zł;8000 zł/m²;3 pokoje;61.38 m²
